Time,Message
2017/03/16 20:48:26,"Download Order : 227, 0, IPI_MCA17_01_R, 9211, MS249037-1 10T, IU002 WHITE"
2017/03/16 20:48:27,"Download Order : 240, 0, IPI_MCA17_02_L, 9226, MS249037-1 12T, IU002 WHITE"
2017/03/16 20:48:28,"Download Order : 361, 1, IPI_MCA17_06_R, 9383, MS249037-1 9T, IU002 WHITE"
2017/03/16 20:48:29,"Download Order : 304, 0, IPI_MCA17_04_R, 9311, MS249037-1 10T, IU002 WHITE"
2017/03/16 20:48:29,number of zero SOID : 2
2017/03/16 20:48:29,"2, Normal Act Count Row : 240, 1, 0, 3, 3, prs_qty=1, door=1"
2017/03/16 20:48:29,iDoor value : 1
2017/03/16 20:48:29,"Next Order : 243, SO_ID=9230, SORT_Key=7, Station=02"
2017/03/16 20:48:29,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:30,"Check order again 1! 211, 9190"
2017/03/16 20:48:31,"Check order again 1! 211, 9190"
2017/03/16 20:48:31,"Check order again 1! 211, 9190"
2017/03/16 20:48:31,"Check order again 1! 211, 9190"
2017/03/16 20:48:31,"Check order again 1! 211, 9190"
2017/03/16 20:48:31,"Check order again 1! 211, 9190"
2017/03/16 20:48:31,"Check order again 1! 227, 9211"
2017/03/16 20:48:31,"Check order again 1! 227, 9211"
2017/03/16 20:48:31,"Check order again 1! 240, 9226"
2017/03/16 20:48:32,"Check order again 1! 240, 9226"
2017/03/16 20:48:32,"Next Order : 243, SO_ID=9230, SORT_Key=7, Station=02"
2017/03/16 20:48:32,"not found soid : 3, 0"
2017/03/16 20:48:32,"SO_ID not found : 3, 0"
2017/03/16 20:48:32,"Next Order : 243, SO_ID=9230, SORT_Key=7, Station=02"
2017/03/16 20:48:32,"not found soid : 11, 0"
2017/03/16 20:48:32,"SO_ID not found : 11, 0"
2017/03/16 20:48:32,number of download order : 3
2017/03/16 20:48:33,"Download Order : 243, 0, IPI_MCA17_02_L, 9230, MS249037-1 12T, IU002 WHITE"
2017/03/16 20:48:34,"Download Order : 243, 0, IPI_MCA17_02_L, 9230, MS249037-1 12T, IU002 WHITE"
2017/03/16 20:48:35,"Download Order : 361, 1, IPI_MCA17_06_R, 9383, MS249037-1 9T, IU002 WHITE"
2017/03/16 20:48:35,number of zero SOID : 2
2017/03/16 20:48:35,number of zero SOID : 2
2017/03/16 20:48:35,number of zero SOID : 2
2017/03/16 20:48:35,number of zero SOID : 2
2017/03/16 20:48:35,number of zero SOID : 2
2017/03/16 20:48:35,number of zero SOID : 2
2017/03/16 20:48:36,number of zero SOID : 2
2017/03/16 20:48:36,number of zero SOID : 2
2017/03/16 20:48:36,number of zero SOID : 2
2017/03/16 20:48:36,number of zero SOID : 2
2017/03/16 20:48:36,number of zero SOID : 2
2017/03/16 20:48:36,number of zero SOID : 2
2017/03/16 20:48:36,number of zero SOID : 2
2017/03/16 20:48:36,"1, Normal Act Count Row : 227, 3, 0, 3, 3, prs_qty=3, door=0"
2017/03/16 20:48:36,iDoor value : 0
2017/03/16 20:48:36,"Next Order : 228, SO_ID=9212, SORT_Key=8, Station=01"
2017/03/16 20:48:36,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:37,"Check order again 1! 211, 9190"
2017/03/16 20:48:38,"Check order again 1! 211, 9190"
2017/03/16 20:48:38,"Check order again 1! 211, 9190"
2017/03/16 20:48:38,"Check order again 1! 211, 9190"
2017/03/16 20:48:38,"Check order again 1! 211, 9190"
2017/03/16 20:48:38,"Check order again 1! 211, 9190"
2017/03/16 20:48:38,"Check order again 1! 211, 9190"
2017/03/16 20:48:38,"Check order again 1! 211, 9190"
2017/03/16 20:48:38,"Check order again 1! 227, 9211"
2017/03/16 20:48:38,"Check order again 1! 227, 9211"
2017/03/16 20:48:39,"Next Order : 228, SO_ID=9212, SORT_Key=8, Station=01"
2017/03/16 20:48:39,"not found soid : 3, 0"
2017/03/16 20:48:39,"SO_ID not found : 3, 0"
2017/03/16 20:48:39,"Next Order : 345, SO_ID=9363, SORT_Key=2, Station=06"
2017/03/16 20:48:39,"not found soid : 13, 0"
2017/03/16 20:48:39,"SO_ID not found : 13, 0"
2017/03/16 20:48:39,"not found soid : 15, 0"
2017/03/16 20:48:39,"SO_ID not found : 15, 0"
2017/03/16 20:48:39,number of download order : 2
2017/03/16 20:48:40,"Download Order : 228, 0, IPI_MCA17_01_R, 9212, MS249037-1 10T, IU002 WHITE"
2017/03/16 20:48:41,"Download Order : 345, 1, IPI_MCA17_06_L, 9363, MS249037-1 10, IU002 WHITE"
2017/03/16 20:48:41,number of zero SOID : 3
2017/03/16 20:48:41,number of zero SOID : 3
2017/03/16 20:48:41,number of zero SOID : 3
2017/03/16 20:48:41,number of zero SOID : 3
2017/03/16 20:48:41,"2, Normal Act Count Row : 243, 9, 6, 9, 9, prs_qty=3, door=1"
2017/03/16 20:48:41,iDoor value : 1
2017/03/16 20:48:41,number of zero SOID : 3
2017/03/16 20:48:41,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:42,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,number of zero SOID : 3
2017/03/16 20:48:43,"1, Normal Act Count Row : 228, 6, 5, 6, 6, prs_qty=1, door=0"
2017/03/16 20:48:43,iDoor value : 0
2017/03/16 20:48:43,"1, Normal Work Start Time : 228, 16 20:48:42"
2017/03/16 20:48:44,number of zero SOID : 3
2017/03/16 20:48:44,number of zero SOID : 3
2017/03/16 20:48:44,"10, Normal Act Count Row : 345, 7, 6, 9, 9, prs_qty=1, door=5"
2017/03/16 20:48:44,iDoor value : 5
2017/03/16 20:48:44,number of zero SOID : 3
2017/03/16 20:48:44,number of zero SOID : 3
2017/03/16 20:48:44,number of zero SOID : 3
2017/03/16 20:48:44,number of zero SOID : 3
2017/03/16 20:48:44,number of zero SOID : 3
2017/03/16 20:48:44,number of zero SOID : 2
2017/03/16 20:48:44,number of zero SOID : 2
2017/03/16 20:48:45,number of zero SOID : 2
2017/03/16 20:48:45,number of zero SOID : 2
2017/03/16 20:48:45,number of zero SOID : 1
2017/03/16 20:48:45,number of zero SOID : 1
2017/03/16 20:48:45,number of zero SOID : 1
2017/03/16 20:48:45,number of zero SOID : 1
2017/03/16 20:48:45,number of zero SOID : 1
2017/03/16 20:48:45,number of zero SOID : 1
2017/03/16 20:48:45,number of zero SOID : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,"1, Normal Act Count Row : 228, 5, 4, 6, 6, prs_qty=1, door=0"
2017/03/16 20:48:46,iDoor value : 0
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,"2, Normal Act Count Row : 243, 6, 5, 9, 9, prs_qty=1, door=1"
2017/03/16 20:48:46,iDoor value : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:46,number of zero SOID : 1
2017/03/16 20:48:47,number of zero SOID : 1
2017/03/16 20:48:47,number of zero SOID : 1
2017/03/16 20:48:47,number of zero SOID : 1
2017/03/16 20:48:47,number of zero SOID : 1
2017/03/16 20:48:47,number of zero SOID : 1
2017/03/16 20:48:47,number of zero SOID : 2
2017/03/16 20:48:47,number of zero SOID : 2
2017/03/16 20:48:47,number of zero SOID : 2
2017/03/16 20:48:47,number of zero SOID : 2
2017/03/16 20:48:48,number of zero SOID : 2
2017/03/16 20:48:48,number of zero SOID : 2
2017/03/16 20:48:48,number of zero SOID : 2
2017/03/16 20:48:48,number of zero SOID : 2
2017/03/16 20:48:48,number of zero SOID : 2
2017/03/16 20:48:48,number of zero SOID : 2
2017/03/16 20:48:48,number of zero SOID : 2
